brand,engine_type,gearbox,mileage,model,price,url,year
audi,,manuelle,102000,tt,15400,"/Voiture/Kia-Kia-Sportage-Spirit-1-Hand/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/384525282.html",2015
renault,,manuelle,86000,clio,2750,"/Voiture/Renault-Renault-Clio-4-t%C3%BCrig-Klimaanlage/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/384525281.html",2003
volkswagen,,manuelle,340759,passat,3799,"/Voiture/Volkswagen-VW-Passat-2.0-16V-TDI-Angebot/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525268.html",2008
volkswagen,,automatique,179000,tiguan,16500,"/Voiture/Volkswagen-VW-Tiguan-2.0TDI-Highline-DSG-AHK/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525267.html",2016
fiat,,manuelle,176000,panda,4500,"/Voiture/Fiat-Fiat-Panda-1.2-perfetta-di-tutto/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525266.html",2011
ford,,manuelle,249000,s-max,3950,"/Voiture/Ford-Ford-S-Max-1.8-TDCi-125-CV-7-posti/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525265.html",2007
ford,,manuelle,287000,s-max,4100,"/Voiture/Seat-Seat-Ibiza-1.2-TDI-5-porte-idonea-neo/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525264.html",2011
opel,,manuelle,195000,mokka,8300,"/Voiture/Opel-Opel-Mokka-1.7-CDTI-130-CV-Cosmo/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525263.html",2014
opel,,manuelle,260000,mokka,3990,"/Voiture/Land-Rover-Land-Rover-Freelander-2.0-Td4-16V/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525262.html",2003
opel,,manuelle,199000,mokka,4650,"/Voiture/Kia-Kia-Sportage-4x4-CV-140-Proviene-dal-Nord/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525261.html",2007
opel,,manuelle,219000,mokka,4800,"/Voiture/Chevrolet-Chevrolet-Captiva-4X4-2.0-VCDi/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525260.html",2008
opel,,manuelle,169000,mokka,6500,"/Voiture/Alfa-Romeo-Alfa-Romeo-Giulietta-2.0-JTDm-2-CV/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/384525259.html",2012
volkswagen,,automatique,245000,passat,9000,"/Voiture/Volkswagen-schwelm-58332-passat-2.0-lit-2013/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525255.html",2013
volkswagen,,automatique,194000,passat,4200,"/Voiture/Smart-Smart-Fortwo-Passion-2011-Panorama-Dach/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525254.html",2011
volkswagen,,automatique,8500,passat,58990,"/Voiture/Hyundai-IONIQ-5-MJ23-Distronic-Navi-Memory/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525253.html",2024
mercedes,,automatique,224124,passat,23900,"/Voiture/Mercedes-Benz-MERCEDES-W166-350-BLUETEC-350-4/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525251.html",2011
mercedes,,automatique,9900,gle,107480,"/Voiture/Mercedes-Benz-GLE-450-d-4M-AMG-Night-Standhz/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525248.html",2023
mercedes,,manuelle,150000,gle,2700,"/Voiture/Skoda-Roomster-1.2l-TSI-63kW-Ambition/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525247.html",2013
volkswagen,,manuelle,11736,t-roc,21980,"/Voiture/Volkswagen-T-Roc-1.0-TSI-LIFE-LM17-AHK-LED/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525246.html",2022
volkswagen,,manuelle,355000,touran,1199,"/Voiture/Volkswagen-VW-TOURAN-TDI-2003/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525245.html",2003
opel,,manuelle,79200,astra,11500,"/Voiture/Opel-Opel-Astra-Bj-2016,-125-PS,1.4-Turbo/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525244.html",2016
mercedes,,manuelle,304856,astra,8000,"/Voiture/Mercedes-Benz-Mercedes-Benz-C180-w204/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/384525242.html",2011
volkswagen,,manuelle,236000,golf,8000,"/Voiture/Volkswagen-Golf-1-Cabrio-16V/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/384525241.html",1989
volkswagen,,automatique,140000,golf,33333,"/Voiture/Volvo-Volvo-XC90-T6-Inscription-Bowers/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/384525240.html",2016
opel,,manuelle,61000,astra,7300,"/Voiture/Opel-Opel-Astra-1.4/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/384525239.html",2012
audi,,automatique,159000,a4,14000,"/Voiture/Audi-Audi-A4-Cabriolet-1.8-T-T%C3%9CV-Neu/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/384525237.html",2003
opel,,automatique,300000,a4,1000,"/Voiture/Opel-Opel-zafira-b-7-sitzen/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/384525236.html",2006
ford,hybride,automatique,1500,kuga,45990,"/Voiture/Ford-Kuga-GRAPHITE-TECH-2.5-PHEV-225PS-CVT/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/384525235.html",2024
ford,hybride,manuelle,143600,kuga,2000,"/Voiture/Hyundai-Hyundai-I-10-met-T%C3%9CV/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/384525234.html",2009
mercedes,hybride,manuelle,202000,kuga,2990,"/Voiture/Mercedes-Benz-Mercedes-Benz-C-180-Kompressor/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/384525233.html",2007
mercedes,,automatique,173195,,1250,"/Voiture/Mercedes-Benz-Mercedes-A-170-CDI/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525218.html",2003
renault,,manuelle,158432,clio,4650,"/Voiture/Renault-Renault-Clio-3-Tce-100-Dynamique-Mit/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525217.html",2009
fiat,,manuelle,210000,panda,1490,"/Voiture/Fiat-Panda-1.2-8V-Dynamic/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525216.html",2007
fiat,,automatique,191500,panda,10000,"/Voiture/Seat-Leon-SC-2.0-TDI-135kW-Start-Stop-FR-DSG/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525215.html",2014
bmw,,manuelle,125000,panda,7000,"/Voiture/BMW-BMW-318i-in-Grau/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525214.html",2007
bmw,,manuelle,226000,panda,1000,"/Voiture/Seat-Seat-Arosa-mit-T%C3%9CV/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525212.html",2004
volkswagen,,manuelle,141300,panda,2270,"/Voiture/Volkswagen-VW-FOX-T%C3%9CV-NEU-TOP-FAHRZEUG/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525210.html",2009
volkswagen,,manuelle,78000,golf,7990,"/Voiture/Volkswagen-Golf-Plus-VI-Match/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525209.html",2012
volkswagen,,automatique,178000,golf,2900,"/Voiture/Volvo-S70-Automatic/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525207.html",1997
ford,,manuelle,173175,focus,13500,"/Voiture/Ford-Focus-2,0-EcoBoost-ST-Leder-Exklusiv/vhc:car,pgn:21,pgs:10,dmg:false/pg:vipcar/384525206.html",2015
opel,,automatique,130000,g,1900,"/Voiture/Opel-Opel-Astra-G/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525230.html",1998
opel,,manuelle,216500,insignia,4490,"/Voiture/Opel-Opel-Insignia-Sport-Tourer-CDTi-2.0/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525229.html",2010
renault,,manuelle,133501,megane,12900,"/Voiture/Renault-Renault-Megane-M%C3%A9gane-dCi-8V-110-CV/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525228.html",2018
renault,essence,manuelle,135000,megane,1000,"/Voiture/Renault-Zu-verkaufen/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525227.html",2001
renault,essence,automatique,192807,megane,20900,"/Voiture/Land-Rover-Land-Rover-Range-Rover-Sport-Range/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525226.html",2013
renault,essence,manuelle,166432,megane,13499,"/Voiture/Nissan-Nissan-Qashqai-1.5-dCi-Tekna-360/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525225.html",2016
renault,essence,automatique,8900,megane,33470,"/Voiture/Mercedes-Benz-A-180-AMG-Night-Kamera-MBUX/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525224.html",2023
renault,essence,automatique,298000,megane,6399,"/Voiture/Mercedes-Benz-Mercedes-Benz-S430-L-Youngtimer/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525221.html",1999
toyota,essence,manuelle,137000,aygo,4100,"/Voiture/Toyota-Toyota-Aygo-1.0-Cool-Go/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525220.html",2013
fiat,essence,manuelle,70000,500x,9200,"/Voiture/Fiat-Fiat-500X-1.4-Multiair/vhc:car,pgn:20,pgs:10,dmg:false/pg:vipcar/384525219.html",2017
audi,,manuelle,270000,a4,2950,"/Voiture/Audi-Audi-A4-2.0-S-Line,-LPG,-Winterangebot/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525205.html",2004
volkswagen,,manuelle,307800,a4,6200,"/Voiture/Volkswagen-Golf6-GTD-2.0TDI-170ps/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525203.html",2010
peugeot,,manuelle,116000,a4,4500,"/Voiture/Peugeot-PEUGEOT-207-CC-CABRIO-ROLAND-GARROS/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525201.html",2009
peugeot,,manuelle,176000,jumper,8000,"/Voiture/Citro%C3%ABn-Jumper/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525200.html",2009
peugeot,,manuelle,205000,jumper,1100,"/Voiture/Peugeot-Peugeot-Cc206-Cabrio-1.6-Benzin-T%C3%9CV/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525199.html",2003
peugeot,,manuelle,118000,jumper,4750,"/Voiture/Peugeot-Peugeot-307cc-bis-Sonntag-4500/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525198.html",2007
citroen,,manuelle,170000,jumper,1800,"/Voiture/Citro%C3%ABn-Citroen-nimo-1.4-Kasten-lkw/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525195.html",2008
citroen,,automatique,20007,jumper,13500,"/Voiture/Volvo-Volvo-s-60/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525193.html",2014
citroen,,automatique,36000,jumper,24500,"/Voiture/Seat-Seat-Leon-FR-mit-wenig-Kilometer/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525192.html",2020
ford,,manuelle,194000,jumper,2899,"/Voiture/Ford-Ford-fusion-2011-1.4tdci-1ste-Hand-Klima/vhc:car,pgn:22,pgs:10,dmg:false/pg:vipcar/384525191.html",2011
volkswagen,,manuelle,206347,touran,3450,"/Voiture/Volkswagen-Volkswagen-Touran/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525190.html",2005
fiat,,automatique,179999,500,4899,"/Voiture/Fiat-Fiat-500-Panorama-AUTOMATIK-Klima-T%C3%9CV/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525189.html",2009
fiat,,manuelle,171000,500,29000,"/Voiture/Autres-Landrover-90-Turbo-Diesel-County-H/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525188.html",1988
mercedes,,manuelle,461000,sprinter,11000,"/Voiture/Mercedes-Benz-Ich-verkaufe-einen-Mercedes/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525185.html",2015
bmw,,automatique,251190,sprinter,9777,"/Voiture/BMW-Bmw-E60-530D-197ps-Softclose-3-Satz/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525182.html",2009
volkswagen,,automatique,185000,tiguan,10499,"/Voiture/Volkswagen-Vw-Tiguan-2.0-TDI-4MOTION-Sport/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525181.html",2010
volkswagen,,automatique,136500,glc,30800,"/Voiture/Mercedes-Benz-GLC-350-d-4MATIC-AMG-Line/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/382547205.html",2017
bmw,,automatique,268000,glc,5900,"/Voiture/BMW-BMW-e61-520d/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525179.html",2009
fiat,,manuelle,150000,fiorino,6500,"/Voiture/Fiat-Fiat-Fiorino-Cargo-1.3-Multijet-150mila/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525178.html",2010
renault,,manuelle,177455,twingo,2900,"/Voiture/Renault-Twingo-Dynamique-1.2-16V-75/vhc:car,pgn:23,pgs:10,dmg:false/pg:vipcar/384525177.html",2012
volkswagen,,manuelle,109000,golf,7800,"/Voiture/Volkswagen-Golf-6-TDI-1,6/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525175.html",2011
opel,,manuelle,118382,astra,5500,"/Voiture/Opel-Opel-Astra-Twin-Top-1.8/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525174.html",2007
volkswagen,,manuelle,99900,caddy,6990,"/Voiture/Volkswagen-Caddy-2.0-Life-EcoFuel-5-T%C3%9CRIG/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525173.html",2008
volkswagen,,manuelle,209800,caddy,7000,"/Voiture/Mazda-Auto-zum-Verkauf-oder-Umtauschen/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525172.html",2015
volkswagen,,manuelle,171660,caddy,1200,"/Voiture/Skoda-Fabia-1.4-16V-Comfort/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525170.html",2002
fiat,,manuelle,138000,500,5500,"/Voiture/Fiat-500-grau-Sommer-u-Winterreifen-auf-Alu/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525169.html",2012
volkswagen,,automatique,70000,touareg,46000,"/Voiture/Volkswagen-VW-Touareg-3.0-TDI-V6-4Motion/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525168.html",2018
ford,,manuelle,181476,focus,1690,"/Voiture/Ford-Ford-Focus-1,4-Benziner-T%C3%BCV-neu-Kupplung/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525167.html",2004
audi,,manuelle,230000,a6,13599,"/Voiture/Audi-Audi-A6-Limousine-mit-Navi-Camera-Xenon/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525166.html",2012
audi,,manuelle,20330,a6,6800,"/Voiture/Seat-Seat-Mii-1.0-44Kw/vhc:car,pgn:24,pgs:10,dmg:false/pg:vipcar/384525163.html",2014
volkswagen,,automatique,209805,touran,4890,"/Voiture/Volkswagen-TOURAN-CROSS-DSG-AUTOMATIK-7/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525162.html",2009
volkswagen,,manuelle,103627,touran,6450,"/Voiture/Smart-ForTwo-coup%C3%A9-1.0-52kW-passion-KLIMAAUTO/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525161.html",2015
bmw,,manuelle,300000,sprinter,12000,"/Voiture/BMW-Sprinter-319-guten-Zustand/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525160.html",2013
volkswagen,,manuelle,198000,sprinter,11289,"/Voiture/Volkswagen-Verkaufe-T5-Doppelkarbine/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525158.html",1999
volkswagen,,automatique,14000,sprinter,31999,"/Voiture/Hyundai-Hyundai-Kona-N/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525157.html",2023
bmw,,automatique,216000,x3,13900,"/Voiture/BMW-X3-xDrive30d/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525156.html",2011
volkswagen,,manuelle,148000,touran,2200,"/Voiture/Volkswagen-VW-Touran-1,6-FSI/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525155.html",2004
volkswagen,,automatique,220000,touran,11500,"/Voiture/Jeep-Jeep-Grand-cherokee-ZJ-5,9-V8-Magnum/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525152.html",1998
volkswagen,,manuelle,313021,passat,2450,"/Voiture/Volkswagen-Vw-passat-4motion/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525151.html",2001
fiat,,automatique,52890,500e,20990,"/Voiture/Fiat-500e-Lim.-3-1-La-Prima-inkl.-Winterr%C3%A4der/vhc:car,pgn:25,pgs:10,dmg:false/pg:vipcar/384525150.html",2021
renault,,manuelle,94550,,6100,"/Voiture/Renault-Renault-Megan-Senic-3-1.-Hand/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525149.html",2010
volkswagen,,automatique,313500,,2400,"/Voiture/Volkswagen-Vw-turan-2.0-tdi-Navi-DSG/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525148.html",2007
opel,,automatique,35000,corsa,10500,"/Voiture/Opel-Corsa-1.4-Active-Automatik-Active/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525146.html",2017
bmw,,automatique,174000,corsa,12999,"/Voiture/BMW-BMW-320-xdrive-Touring-Sportline-F31/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525145.html",2016
bmw,,manuelle,240000,corsa,12999,"/Voiture/Mercedes-Benz-C-220-CDI-LIM.-NAVI-MFL-1.HAND/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525143.html",2014
audi,,manuelle,159950,corsa,9990,"/Voiture/Audi-80-Cabrio-Scheckheft-Leder-Sitzheizung/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525141.html",1996
toyota,,manuelle,300000,corsa,9000,"/Voiture/Toyota-.....-T23-rot-...../vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525140.html",2002
renault,,manuelle,83498,clio,7990,"/Voiture/Renault-Renault-Clio-2018,-Wenig-gelaufen/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525139.html",2018
bmw,,automatique,188000,clio,12000,"/Voiture/BMW-BMW-e93-330d-Cabrio/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525137.html",2008
opel,,manuelle,200000,corsa,600,"/Voiture/Opel-Opel-Corsa-C-1,0-Motor-4-Monate-T%C3%9CV-noch/vhc:car,pgn:26,pgs:10,dmg:false/pg:vipcar/384525136.html",2002
volkswagen,,manuelle,11412,tiguan,38930,"/Voiture/Volkswagen-Tiguan-Allspace-Life-2.0TDI-7/vhc:car,pgn:29,pgs:10,dmg:false/pg:vipcar/384525106.html",2023
volkswagen,,automatique,10760,tiguan,32530,"/Voiture/Volkswagen-Tiguan-Move-1.5TSI-DSG-AHK-LED-KAM/vhc:car,pgn:29,pgs:10,dmg:false/pg:vipcar/384525104.html",2023
volkswagen,,manuelle,139000,golf,5900,"/Voiture/Volkswagen-Vw-Golf-VI-1.4-Keyless-GoAlu-Uvm-2/vhc:car,pgn:29,pgs:10,dmg:false/pg:vipcar/384525103.html",2010
ford,,manuelle,144265,fiesta,4000,"/Voiture/Ford-Ford-Fiesta-81-PS-T%C3%9CV-01-2025/vhc:car,pgn:29,pgs:10,dmg:false/pg:vipcar/384525102.html",2009
audi,,automatique,1000,a8,106990,"/Voiture/Audi-A8-50TDI-quat-2xS-line-DIG-MATRIX-HUD/vhc:car,pgn:29,pgs:10,dmg:false/pg:vipcar/384525101.html",2024
volkswagen,,manuelle,13500,t-cross,19750,"/Voiture/Volkswagen-T-Cross-1.0-TSI-Sondermodell/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/383416764.html",2022
ford,,manuelle,155000,ka,2150,"/Voiture/Ford-Auto-Ford-KA/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525133.html",2009
opel,,manuelle,175000,ka,8500,"/Voiture/Opel-Opel-Kadett-c-limo/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525130.html",1977
audi,,manuelle,87755,a4,17900,"/Voiture/Audi-Audi-A4-2.0-TDI-177-PS-S-line-Avant/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525129.html",2014
bmw,,manuelle,140000,a4,4444,"/Voiture/BMW-BMW-E90-320i-T%C3%9CV-Xenon-optisch-sehr-guter/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525127.html",2007
mercedes,,manuelle,150000,,2480,"/Voiture/Mercedes-Benz-Mercedes-A-Klasse-A140/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525121.html",2004
volkswagen,,manuelle,198000,golf,6900,"/Voiture/Volkswagen-Golf-1.6-TDI/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525119.html",2011
opel,,manuelle,159000,golf,2900,"/Voiture/Opel-Opel-Meriva-A-1.6-EcoFlex-105Ps-1-hand/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525118.html",2006
bmw,,manuelle,140000,golf,4444,"/Voiture/BMW-BMW-320i-E90-140tkm-Keyless-Go-Xenon/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525113.html",2007
bmw,,manuelle,130900,golf,14990,"/Voiture/Volvo-XC-60-Momentum-2WD-Garantie-Scheckheft/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525112.html",2013
bmw,,manuelle,207146,a8,3900,"/Voiture/BMW-Ich-verkaufe-meine-BMW-318i/vhc:car,pgn:29,pgs:10,dmg:false/pg:vipcar/384525099.html",2006
bmw,,manuelle,98000,a8,9500,"/Voiture/Lancia-Lancia-Ypsilon-1.2-69-CV-5-porte-Gold/vhc:car,pgn:29,pgs:10,dmg:false/pg:vipcar/384525098.html",2017
bmw,,manuelle,138000,a4,2950,"/Voiture/Skoda-Fabia-Ambiente/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525126.html",2007
opel,,manuelle,118000,corsa,4444,"/Voiture/Opel-Opel-Corsa-D-1.2/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525125.html",2013
ford,,manuelle,182100,focus,4550,"/Voiture/Ford-Ford-Focus-Mk2-1.6/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525124.html",2007
audi,,automatique,224000,a4,1750,"/Voiture/Audi-Audi-A4-8E-B6-Avant-Automatik-2.0/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525123.html",2001
volkswagen,,manuelle,190000,polo,1950,"/Voiture/Volkswagen-Volkswagen-Polo-1,2/vhc:car,pgn:27,pgs:10,dmg:false/pg:vipcar/384525122.html",2005
audi,,automatique,99000,golf,79600,"/Voiture/Audi-Audi-SQ7-4.0-TDI-black-Edition-7-Sitzer/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525111.html",2020
volkswagen,,manuelle,43623,touran,24900,"/Voiture/Volkswagen-VW-Touran-IQ.Drive-r-line-7Sitzer/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525110.html",2019
audi,,automatique,150000,q5,10900,"/Voiture/Audi-Audi-Q5-2.0-TDI-190-CV-clean-diesel/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525109.html",2015
audi,,manuelle,106000,q5,3450,"/Voiture/Skoda-Skoda-Citigo-mit-original-Navi/vhc:car,pgn:28,pgs:10,dmg:false/pg:vipcar/384525108.html",2012
fiat,,manuelle,380263,,4290,"/Voiture/Fiat-Fiat-Scudo-2000-Multijet-SX-LH1-12-Q.li/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525091.html",2007
bmw,,automatique,115000,,21800,"/Voiture/BMW-220-Gran-Tourer-220d-xDrive-Steptronic/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525090.html",2016
peugeot,,manuelle,38000,308,14000,"/Voiture/Peugeot-PEUGEOT-308-cc.-KLIMA-NAVI-SHZ/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525089.html",2015
citroen,,automatique,246000,c5,3300,"/Voiture/Citro%C3%ABn-Citroen-C5-Diesel-,-Atomatik,-Neu/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525086.html",2005
ford,,manuelle,199700,c5,950,"/Voiture/Ford-Ford-Fusion-2005/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525085.html",2005
volkswagen,,manuelle,99900,caddy,6990,"/Voiture/Volkswagen-Caddy-2.0-Life-EcoFuel-5-T%C3%9CRIG/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525084.html",2008
volkswagen,,manuelle,162364,golf,3500,"/Voiture/Volkswagen-Golf-5-plus/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525083.html",2006
audi,,automatique,4500,a7,78990,"/Voiture/Audi-A7-Sportback-45TFSI-quattro-2x-S-line-HD/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525082.html",2023
audi,,automatique,191000,a4,8500,"/Voiture/Audi-A4-1.8-T-multitronic/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525081.html",2008
opel,,manuelle,191000,astra,2600,"/Voiture/Opel-Astra-GTC-1.8-ECOTEC-GTC/vhc:car,pgn:30,pgs:10,dmg:false/pg:vipcar/384525080.html",2007
volkswagen,,manuelle,220000,golf,2600,"/Voiture/Volkswagen-VW-Golf-1.9-tdi/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525079.html",2006
toyota,,manuelle,73000,yaris,4500,"/Voiture/Volkswagen-Toyota-Yaris-1.3-Benzin.-T%C3%9CV-NEU/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525078.html",2009
audi,,automatique,187000,a6,4500,"/Voiture/Audi-A6-2.7-TDI-DPF-tiptronic-quattro-Avant/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525077.html",2007
audi,,automatique,12123,a6,15750,"/Voiture/Smart-EQ-fortwo-coupe-pulse-LED-22-Kw/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525076.html",2022
citroen,,manuelle,126000,c3,7250,"/Voiture/Citro%C3%ABn-Citroen-C3-Picasso/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525075.html",2014
citroen,,automatique,125000,c3,24999,"/Voiture/Volvo-Volvo-XC40-Mit-GARANTIE-bis-2025-Plus/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525073.html",2018
mercedes,,automatique,250000,c3,4500,"/Voiture/Mercedes-Benz-9-sitzer-Mercedes/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525070.html",2006
mercedes,,manuelle,185000,c3,4500,"/Voiture/Mercedes-Benz-Mercedes-E240/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525069.html",2002
mercedes,,automatique,137000,b-klasse,7950,"/Voiture/Mercedes-Benz-Mercedes-B-Klasse-W245-180-CDI,/vhc:car,pgn:31,pgs:10,dmg:false/pg:vipcar/384525068.html",2011
