brand,engine_type,gearbox,mileage,model,price,url,year
Citroën,Essence,Automatique,5293,C4,29500,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-haute-garonne-castelnau-d-estretefonds-1202872507,2023
Renault,Essence,Automatique,29589,Arkana,26990,https://www.spoticar.fr/voitures-occasion/renault-arkana-tce-160-edc-fap-21b-rs-line-seine-maritime-le-grand-quevilly-1202872517,2022
Opel,Essence,Manuelle,14900,Corsa,19990,https://www.spoticar.fr/voitures-occasion/opel-corsa-12-turbo-100-ch-bvm6-ultimate-loiret-la-chapelle-saint-mesmin-1202872508,2022
Opel,Essence,Manuelle,6750,Mokka,21990,https://www.spoticar.fr/voitures-occasion/opel-mokka-12-turbo-100-ch-bvm6-edition-loiret-la-chapelle-saint-mesmin-1202872498,2022
Peugeot,Hybride rechargeable,Automatique,17380,408,44490,https://www.spoticar.fr/voitures-occasion/peugeot-408-phev-225-e-eat8-allure-pack-seine-maritime-le-grand-quevilly-1202872500,2023
Peugeot,Diesel,Manuelle,64216,208,9990,https://www.spoticar.fr/voitures-occasion/peugeot-208-bluehdi-100-ss-bvm5-premium-bouches-du-rhone-vitrolles-1202872484,2020
Citroën,Essence,Automatique,8866,C4,29500,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-pack-bouches-du-rhone-vitrolles-1202872492,2022
Peugeot,Diesel,Manuelle,71180,308,17290,https://www.spoticar.fr/voitures-occasion/peugeot-308-bluehdi-130ch-ss-bvm6-allure-seine-maritime-le-grand-quevilly-1202872478,2020
Peugeot,Electrique,Automatique,18014,208,21900,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-allure-seine-maritime-le-grand-quevilly-1202872461,2020
Peugeot,Essence,Automatique,4960,5008,36350,https://www.spoticar.fr/voitures-occasion/peugeot-5008-puretech-130ch-ss-eat8-allure-pack-haute-garonne-castelnau-d-estretefonds-1202872475,2023
Peugeot,Essence,Automatique,4855,5008,36650,https://www.spoticar.fr/voitures-occasion/peugeot-5008-puretech-130ch-ss-eat8-allure-pack-haute-garonne-castelnau-d-estretefonds-1202872452,2023
Citroën,Diesel,Manuelle,121885,Berlingo,14990,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-van-m-1000-bluehdi-100-ss-bvm5-worker-somme-amiens-1202872446,2020
Peugeot,Essence,Automatique,7720,5008,36200,https://www.spoticar.fr/voitures-occasion/peugeot-5008-puretech-130ch-ss-eat8-allure-pack-bouches-du-rhone-vitrolles-1202872427,2023
DS,Electrique,Automatique,41232,3,27990,https://www.spoticar.fr/voitures-occasion/ds-ds-3-crossback-e-tense-performance-line-vendee-challans-302872449,2021
Peugeot,Diesel,Automatique,5284,5008,38150,https://www.spoticar.fr/voitures-occasion/peugeot-5008-bluehdi-130ch-ss-eat8-allure-pack-bouches-du-rhone-vitrolles-1202872421,2023
Citroën,Essence,Automatique,5907,C4,29500,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-bouches-du-rhone-vitrolles-1202872428,2023
Citroën,Essence,Automatique,32762,C3,16490,https://www.spoticar.fr/voitures-occasion/citroen-c3-aircross-puretech-110-ss-eat6-feel-somme-amiens-1202872440,2018
Peugeot,Diesel,Automatique,5765,5008,38500,https://www.spoticar.fr/voitures-occasion/peugeot-5008-bluehdi-130ch-ss-eat8-allure-pack-bouches-du-rhone-vitrolles-1202872425,2023
Citroën,Essence,Automatique,5907,C4,29500,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-yvelines-carrieres-sous-poissy-1202872422,2023
Peugeot,Essence,Automatique,7720,5008,36200,https://www.spoticar.fr/voitures-occasion/peugeot-5008-puretech-130ch-ss-eat8-allure-pack-yvelines-carrieres-sous-poissy-1202872420,2023
Citroën,Essence,Automatique,4997,C4,28500,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-bouches-du-rhone-vitrolles-1202872419,2023
Peugeot,Diesel,Automatique,5765,5008,38500,https://www.spoticar.fr/voitures-occasion/peugeot-5008-bluehdi-130ch-ss-eat8-allure-pack-yvelines-carrieres-sous-poissy-1202872418,2023
Citroën,Essence,Automatique,5708,C4,29100,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-yvelines-carrieres-sous-poissy-1202872417,2023
Peugeot,Diesel,Automatique,5284,5008,38150,https://www.spoticar.fr/voitures-occasion/peugeot-5008-bluehdi-130ch-ss-eat8-allure-pack-yvelines-carrieres-sous-poissy-1202872416,2023
Citroën,Essence,Automatique,5693,C4,30050,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-bouches-du-rhone-vitrolles-1202872415,2023
Citroën,Essence,Automatique,5293,C4,29500,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-bouches-du-rhone-vitrolles-1202872413,2023
Citroën,Essence,Automatique,4997,C4,28500,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-yvelines-carrieres-sous-poissy-1202872414,2023
Citroën,Essence,Automatique,5693,C4,30050,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-yvelines-carrieres-sous-poissy-1202872412,2023
Peugeot,Essence,Automatique,4960,5008,36350,https://www.spoticar.fr/voitures-occasion/peugeot-5008-puretech-130ch-ss-eat8-allure-pack-yvelines-carrieres-sous-poissy-1202872407,2023
Citroën,Essence,Automatique,5293,C4,29500,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-yvelines-carrieres-sous-poissy-1202872409,2023
Peugeot,Essence,Automatique,4960,5008,36350,https://www.spoticar.fr/voitures-occasion/peugeot-5008-puretech-130ch-ss-eat8-allure-pack-bouches-du-rhone-vitrolles-1202872408,2023
Peugeot,Essence,Automatique,4855,5008,36650,https://www.spoticar.fr/voitures-occasion/peugeot-5008-puretech-130ch-ss-eat8-allure-pack-bouches-du-rhone-vitrolles-1202872398,2023
Peugeot,Essence,Manuelle,13573,2008,23250,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-100-ss-bvm6-style-morbihan-caudan-1202872405,2023
Citroën,Essence,Manuelle,6091,C3,14490,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-feel-pack-vendee-le-chateau-d-olonne-1202872382,2021
Citroën,Essence,Manuelle,53603,C1,9690,https://www.spoticar.fr/voitures-occasion/citroen-c1-vti-72-ss-feel-vendee-le-chateau-d-olonne-1202872381,2019
Citroën,Essence,Manuelle,20671,C4,22490,https://www.spoticar.fr/voitures-occasion/citroen-c4-puretech-100-ss-bvm6-feel-vendee-challans-1202872385,2023
Citroën,Diesel,Manuelle,38607,C3,13290,https://www.spoticar.fr/voitures-occasion/citroen-c3-bluehdi-100-ss-bvm6-feel-ille-et-vilaine-saint-malo-1202872377,2022
Peugeot,Electrique,Automatique,57154,208,19990,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-allure-vendee-la-roche-sur-yon-1202872369,2020
Peugeot,Essence,Automatique,55355,308,19290,https://www.spoticar.fr/voitures-occasion/peugeot-308-puretech-130ch-ss-eat8-allure-ille-et-vilaine-redon-1202872353,2019
Peugeot,Hybride rechargeable,Automatique,63282,508,27289,https://www.spoticar.fr/voitures-occasion/peugeot-508-hybrid-225-e-eat8-gt-rhone-rillieux-la-pape-1202872364,2020
Peugeot,Essence,Manuelle,60100,208,12490,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-82ch-ss-bvm5-allure-ille-et-vilaine-redon-1202872349,2019
Peugeot,Essence,Automatique,24204,2008,23990,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-155-ss-eat8-gt-gironde-pessac-1202872333,2020
Peugeot,Electrique,Automatique,11655,208,23990,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-roadtrip-gironde-pessac-1202872344,2021
Citroën,Essence,Manuelle,17800,C3,16990,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-rhone-oullins-1202872292,2022
DS,Essence,Automatique,56820,3,21472,https://www.spoticar.fr/voitures-occasion/ds-ds-3-crossback-puretech-130ch-performance-line-automatique-7cv-ardennes-charleville-mezieres-302872175,2020
Peugeot,Essence,Automatique,20800,2008,26990,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-130-ss-eat8-gt-deux-sevres-parthenay-1202872141,2021
Peugeot,Essence,Automatique,5,208,25990,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-130-ss-eat8-gt-gironde-toulenne-1202872071,2023
Peugeot,Diesel,Automatique,10498,308,32990,https://www.spoticar.fr/voitures-occasion/peugeot-308-sw-bluehdi-130ch-ss-eat8-allure-pack-gironde-toulenne-1202872070,2023
Citroën,Essence,Manuelle,21702,C5,27490,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-bvm6-c-series-gironde-toulenne-1202872067,2023
Peugeot,Essence,Manuelle,6372,108,13490,https://www.spoticar.fr/voitures-occasion/peugeot-108-vti-72ch-ss-bvm5-style-charente-maritime-saint-georges-de-didonne-1202869279,2021
Citroën,Diesel,Automatique,5054,C5,30990,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-bluehdi-130-ss-eat8-c-series-gironde-toulenne-1202872062,2023
Peugeot,Essence,Automatique,1882,2008,25900,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-130-ss-eat8-allure-pack-haute-garonne-castelnau-d-estretefonds-1202822827,2023
Peugeot,Essence,Automatique,1882,2008,25900,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-130-ss-eat8-allure-pack-rhone-corbas-1202835141,2023
Peugeot,Essence,Automatique,1882,2008,25900,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-130-ss-eat8-allure-pack-yvelines-carrieres-sous-poissy-1202834789,2023
Citroën,Essence,Automatique,4064,C4,28990,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-rhone-corbas-1202803842,2023
Citroën,Diesel,Automatique,4203,C4,30528,https://www.spoticar.fr/voitures-occasion/citroen-c4-bluehdi-130-ss-eat8-shine-bouches-du-rhone-vitrolles-1202803478,2023
Citroën,Diesel,Automatique,4203,C4,30528,https://www.spoticar.fr/voitures-occasion/citroen-c4-bluehdi-130-ss-eat8-shine-rhone-corbas-1202803691,2023
Citroën,Essence,Automatique,4064,C4,28990,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-bouches-du-rhone-vitrolles-1202803618,2023
Citroën,Diesel,Automatique,4203,C4,30528,https://www.spoticar.fr/voitures-occasion/citroen-c4-bluehdi-130-ss-eat8-shine-haute-garonne-castelnau-d-estretefonds-1202803175,2023
Citroën,Essence,Automatique,29511,C3,19470,https://www.spoticar.fr/voitures-occasion/citroen-c3-aircross-puretech-130-ss-eat6-shine-yvelines-versailles-1202815059,2020
Citroën,Essence,Automatique,4064,C4,28990,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-yvelines-carrieres-sous-poissy-1202803239,2023
Citroën,Essence,Automatique,4064,C4,28990,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-haute-garonne-castelnau-d-estretefonds-1202803383,2023
Citroën,Essence,Manuelle,10796,C3,18000,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-haute-garonne-castelnau-d-estretefonds-1202798026,2022
Citroën,Essence,Manuelle,10796,C3,18000,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-rhone-corbas-1202796564,2022
Citroën,Diesel,Automatique,4203,C4,30528,https://www.spoticar.fr/voitures-occasion/citroen-c4-bluehdi-130-ss-eat8-shine-yvelines-carrieres-sous-poissy-1202803065,2023
Citroën,Essence,Manuelle,10796,C3,18000,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-yvelines-carrieres-sous-poissy-1202797031,2022
Peugeot,Essence,Manuelle,22101,3008,29267,https://www.spoticar.fr/voitures-occasion/peugeot-3008-puretech-130ch-ss-bvm6-allure-pack-rhone-corbas-1202794067,2023
Peugeot,Essence,Manuelle,22101,3008,29267,https://www.spoticar.fr/voitures-occasion/peugeot-3008-puretech-130ch-ss-bvm6-allure-pack-haute-garonne-castelnau-d-estretefonds-1202793940,2023
Peugeot,Essence,Manuelle,22101,3008,29267,https://www.spoticar.fr/voitures-occasion/peugeot-3008-puretech-130ch-ss-bvm6-allure-pack-yvelines-carrieres-sous-poissy-1202794187,2023
Peugeot,Essence,Manuelle,22101,3008,29267,https://www.spoticar.fr/voitures-occasion/peugeot-3008-puretech-130ch-ss-bvm6-allure-pack-bouches-du-rhone-vitrolles-1202793943,2023
Citroën,Essence,Manuelle,21009,C3,17100,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-rhone-corbas-1202779445,2022
DS,Diesel,Automatique,3448,4,37000,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-bouches-du-rhone-vitrolles-1202779332,2023
DS,Diesel,Automatique,3448,4,37000,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-rhone-corbas-1202779611,2023
DS,Diesel,Automatique,3448,4,37000,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-haute-garonne-castelnau-d-estretefonds-1202779166,2023
Citroën,Essence,Manuelle,21009,C3,17100,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-bouches-du-rhone-vitrolles-1202779132,2022
Citroën,Essence,Manuelle,21009,C3,17100,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-haute-garonne-castelnau-d-estretefonds-1202778952,2022
Citroën,Essence,Manuelle,21009,C3,17100,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-yvelines-carrieres-sous-poissy-1202778761,2022
DS,Diesel,Automatique,3448,4,37000,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-yvelines-carrieres-sous-poissy-1202778947,2023
Citroën,Essence,Manuelle,18668,C3,17200,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-bouches-du-rhone-vitrolles-1202767016,2022
DS,Diesel,Automatique,8704,4,36600,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-bouches-du-rhone-vitrolles-1202763566,2023
Citroën,Essence,Manuelle,18668,C3,17200,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-rhone-corbas-1202766784,2022
Citroën,Essence,Manuelle,18668,C3,17200,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-pack-yvelines-carrieres-sous-poissy-1202766310,2022
DS,Diesel,Automatique,3745,4,37000,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-bouches-du-rhone-vitrolles-1202763439,2023
DS,Diesel,Automatique,5440,4,36890,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-bouches-du-rhone-vitrolles-1202763533,2023
DS,Diesel,Automatique,5440,4,36890,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-yvelines-carrieres-sous-poissy-1202763101,2023
DS,Diesel,Automatique,8704,4,36600,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-yvelines-carrieres-sous-poissy-1202763149,2023
DS,Diesel,Automatique,3745,4,37000,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-yvelines-carrieres-sous-poissy-1202763059,2023
DS,Diesel,Automatique,5440,4,36890,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-haute-garonne-castelnau-d-estretefonds-1202762933,2023
DS,Diesel,Automatique,8704,4,36600,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-haute-garonne-castelnau-d-estretefonds-1202762972,2023
DS,Diesel,Automatique,3745,4,37000,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-haute-garonne-castelnau-d-estretefonds-1202762890,2023
DS,Diesel,Automatique,8704,4,36600,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-rhone-corbas-1202762856,2023
DS,Diesel,Automatique,3745,4,37000,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-rhone-corbas-1202762791,2023
DS,Diesel,Automatique,5440,4,36890,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-rhone-corbas-1202762823,2023
Peugeot,Diesel,Manuelle,69629,Boxer,24589,https://www.spoticar.fr/voitures-occasion/peugeot-boxer-tole-333-l2h2-bluehdi-140-ss-asphalt-rhone-venissieux-1202871473,2020
Peugeot,Essence,Manuelle,74238,3008,18589,https://www.spoticar.fr/voitures-occasion/peugeot-3008-12-puretech-130ch-ss-bvm6-allure-rhone-venissieux-1202871474,2017
Peugeot,Essence,Manuelle,60126,208,13990,https://www.spoticar.fr/voitures-occasion/peugeot-208-12-puretech-110ch-ss-bvm5-gt-line-sarthe-le-mans-1202871468,2017
Peugeot,Essence,Manuelle,40453,208,17489,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-bvm6-allure-rhone-venissieux-1202871452,2021
Peugeot,Essence,Automatique,17530,208,21989,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-eat8-gt-rhone-venissieux-1202871470,2021
Peugeot,Essence,Manuelle,27450,2008,18990,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-100-ss-bvm6-active-business-sarthe-le-mans-1202871466,2020
Peugeot,Essence,Automatique,16619,208,21490,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-eat8-gt-line-sarthe-le-mans-1202871469,2020
Peugeot,Essence,Manuelle,24773,208,14990,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-75-ss-bvm5-active-business-vendee-la-roche-sur-yon-1202871460,2020
Peugeot,Electrique,Automatique,66458,2008,21789,https://www.spoticar.fr/voitures-occasion/peugeot-2008-moteur-electrique-136-ch-gt-rhone-venissieux-1202871459,2020
Peugeot,Essence,Manuelle,44774,208,14490,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-75-ss-bvm5-active-business-vendee-la-roche-sur-yon-1202871458,2021
Peugeot,Essence,Manuelle,10494,2008,18490,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-100-ss-bvm6-active-somme-amiens-1202871434,2020
DS,Diesel,Automatique,77035,7,25489,https://www.spoticar.fr/voitures-occasion/ds-ds-7-crossback-crossback-bluehdi-130-eat8-performance-line-rhone-venissieux-1202871453,2020
Citroën,Diesel,Manuelle,113718,C3,9990,https://www.spoticar.fr/voitures-occasion/citroen-c3-societe-bluehdi-100-ss-bvm6-feel-business-r-somme-amiens-1202871446,2018
Citroën,Diesel,Manuelle,112472,C3,9190,https://www.spoticar.fr/voitures-occasion/citroen-c3-societe-bluehdi-100-ss-bvm-feel-nav-somme-amiens-1202871447,2019
Citroën,Essence,Manuelle,21671,C1,11290,https://www.spoticar.fr/voitures-occasion/citroen-c1-vti-72-ss-feel-somme-amiens-1202871445,2020
Ford,Essence,Manuelle,25484,Fiesta,16290,https://www.spoticar.fr/voitures-occasion/ford-somme-amiens-1202871442,2022
Citroën,Essence,Manuelle,11163,C5,24490,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-bvm6-feel-somme-amiens-1202871435,2023
Renault,Essence,Automatique,20924,Clio,19490,https://www.spoticar.fr/voitures-occasion/renault-clio-tce-130-edc-fap-initiale-paris-somme-amiens-1202871444,2019
Citroën,Essence,Manuelle,7509,C3,13290,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-bvm5-you-somme-amiens-1202871433,2022
Peugeot,Essence,Manuelle,10461,208,16990,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-bvm6-allure-somme-amiens-1202871426,2019
Opel,Essence,Automatique,31346,Combo,22590,https://www.spoticar.fr/voitures-occasion/opel-combo-life-l1h1-12-130-ch-bva8-startstop-elegance-nord-lomme-1202871418,2020
Peugeot,Essence,Manuelle,32413,208,12990,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-75-ss-bvm5-somme-amiens-1202871425,2020
Citroën,Diesel,Manuelle,47152,C3,13490,https://www.spoticar.fr/voitures-occasion/citroen-c3-bluehdi-100-ss-bvm5-graphic-gironde-lormont-1202871402,2020
Renault,Hybride,Automatique,38884,Clio,18550,https://www.spoticar.fr/voitures-occasion/renault-clio-e-tech-140-intens-haute-garonne-toulouse-1202871419,2020
Renault,Essence,Manuelle,24107,Twingo,10250,https://www.spoticar.fr/voitures-occasion/renault-twingo-iii-sce-75-20-zen-haute-garonne-toulouse-1202871417,2019
Nissan,Essence,Manuelle,63425,Qashqai,14890,https://www.spoticar.fr/voitures-occasion/nissan-qashqai-12-dig-t-115-acenta-gironde-pessac-1202871406,2016
Peugeot,Essence,Manuelle,54570,208,14990,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-75-ss-bvm5-active-charente-chateaubernard-1202871408,2020
Peugeot,Essence,Manuelle,76259,2008,13490,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-82ch-ss-bvm5-allure-gironde-lormont-1202871403,2018
Peugeot,Electrique,Automatique,25213,208,20750,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-allure-rhone-corbas-1202871375,2020
Toyota,Hybride,Automatique,15419,C-HR,27490,https://www.spoticar.fr/voitures-occasion/toyota-c-hr-hybride-18l-gr-sport-loire-atlantique-reze-1202871377,2021
Peugeot,Hybride rechargeable,Automatique,67739,3008,28470,https://www.spoticar.fr/voitures-occasion/peugeot-3008-hybrid4-300-e-eat8-gt-yvelines-montigny-le-bretonneux-1202871321,2020
Peugeot,Electrique,Automatique,33330,208,20690,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-allure-ille-et-vilaine-cesson-sevigne-1202871354,2020
Peugeot,Essence,Manuelle,3042,208,20290,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-bvm6-allure-pack-bouches-du-rhone-aubagne-1202871347,2022
Citroën,Essence,Automatique,5351,C3,19590,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-eat6-shine-bouches-du-rhone-aubagne-1202871345,2023
DS,Essence,Manuelle,32270,3,18990,https://www.spoticar.fr/voitures-occasion/ds-ds-3-crossback-puretech-100-bvm6-performance-line-gironde-le-bouscat-1202871369,2019
Peugeot,Essence,Manuelle,47170,108,9990,https://www.spoticar.fr/voitures-occasion/peugeot-108-vti-72ch-bvm5-active-indre-et-loire-chambray-les-tours-1202871302,2018
DS,Essence,Automatique,16390,4,34790,https://www.spoticar.fr/voitures-occasion/ds-ds-4-puretech-180-eat8-performance-line-bouches-du-rhone-marseille-302871291,2022
Peugeot,Electrique,Automatique,10941,208,26790,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-gt-vosges-epinal-1202871338,2022
Peugeot,Electrique,Automatique,4668,208,23190,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-roadtrip-bouches-du-rhone-aubagne-1202871332,2022
Peugeot,Diesel,Automatique,65456,5008,27990,https://www.spoticar.fr/voitures-occasion/peugeot-5008-16-bluehdi-120ch-ss-eat6-gt-line-charente-maritime-tonnay-charente-1202871316,2018
Peugeot,Diesel,Automatique,75271,3008,23389,https://www.spoticar.fr/voitures-occasion/peugeot-3008-bluehdi-130ch-ss-eat8-allure-pack-maine-et-loire-angers-1202871301,2021
Citroën,Essence,Automatique,1000,C5,32190,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-puretech-130-ss-eat8-shine-haute-saone-luxeuil-les-bains-1202871305,2023
Citroën,Diesel,Automatique,65368,C4,20690,https://www.spoticar.fr/voitures-occasion/citroen-c4-bluehdi-130-ss-eat8-feel-pack-eure-et-loir-fontenay-sur-eure-1202871262,2021
Opel,Diesel,Manuelle,19058,Crossland,21990,https://www.spoticar.fr/voitures-occasion/opel-crossland-15-d-110-ch-bvm6-elegance-ille-et-vilaine-saint-gregoire-1202871264,2022
DS,Essence,Automatique,61135,7,28890,https://www.spoticar.fr/voitures-occasion/ds-ds-7-crossback-crossback-puretech-180-eat8-so-chic-eure-et-loir-fontenay-sur-eure-1202871259,2019
Opel,Essence,Manuelle,13535,Corsa,14490,https://www.spoticar.fr/voitures-occasion/opel-corsa-12-75-ch-bvm5-edition-loire-atlantique-orvault-1202871229,2022
Citroën,Essence,Manuelle,28718,C3,14470,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-shine-seine-saint-denis-aulnay-1202871300,2022
Citroën,Essence,Manuelle,44017,C3,14990,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-origins-eure-et-loir-fontenay-sur-eure-1202871260,2020
Peugeot,Diesel,Manuelle,74181,308,14990,https://www.spoticar.fr/voitures-occasion/peugeot-308-sw-bluehdi-100ch-ss-bvm6-active-business-morbihan-vannes-1202871189,2018
Volkswagen,Diesel,Automatique,62772,Arteon,25790,https://www.spoticar.fr/voitures-occasion/volkswagen-arteon-20-tdi-150-bmt-dsg7-seine-maritime-barentin-1202871233,2018
Kia,Essence,Manuelle,79070,Picanto,10490,https://www.spoticar.fr/voitures-occasion/kia-picanto-12l-84-ch-bvm5-gt-line-sarthe-le-mans-1202871232,2017
Citroën,Diesel,Manuelle,92297,C3,12990,https://www.spoticar.fr/voitures-occasion/citroen-c3-bluehdi-100-ss-bvm6-feel-creuse-gueret-1202871230,2021
Hyundai,Diesel,Automatique,110647,Tucson,20480,https://www.spoticar.fr/voitures-occasion/hyundai-tucson-16-crdi-136-dct-7-executive-sarthe-le-mans-1202871208,2019
Citroën,Diesel,Manuelle,30626,Berlingo,19590,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-van-m-650-bluehdi-100-ss-bvm6-club-ille-et-vilaine-cesson-sevigne-1202871204,2022
Peugeot,Essence,Manuelle,11040,208,17490,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-75-ss-bvm5-style-loire-atlantique-orvault-1202871164,2022
Peugeot,Hybride rechargeable,Automatique,20965,3008,35990,https://www.spoticar.fr/voitures-occasion/peugeot-3008-hybrid-225-e-eat8-allure-pack-morbihan-vannes-1202871187,2022
Peugeot,Essence,Manuelle,58058,208,14490,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-75-ss-bvm5-active-business-vendee-challans-1202871213,2020
Citroën,Diesel,Automatique,57731,C5,23789,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-bluehdi-130-ss-eat8-shine-rhone-vaulx-en-velin-1202871181,2020
Peugeot,Electrique,Automatique,49454,208,21990,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-gt-line-eure-et-loir-nogent-le-rotrou-1202871174,2020
Citroën,Diesel,Manuelle,9827,C3,16950,https://www.spoticar.fr/voitures-occasion/citroen-c3-bluehdi-100-bvm6-you-loire-atlantique-orvault-1202871166,2023
